event_id,ticket_id,event_time,event_type,actor_type,actor_id,event_notes
EVT-0000261,TKT-00026,2026-02-04T23:57:31,faq_checked,it_team,IT-003,match=True; confidence=0.94
EVT-0000262,TKT-00026,2026-02-05T00:31:12,ticket_escalated,it_team,IT-003,to specialist SP-002; missing_info=False
EVT-0000263,TKT-00026,2026-02-05T04:32:30,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000264,TKT-00026,2026-02-05T09:04:46,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0000265,TKT-00026,2026-02-05T09:40:11,specialist_response_drafted,it_team,IT-003,""
EVT-0000266,TKT-00026,2026-02-05T09:56:40,specialist_response_sent,it_team,IT-003,""
EVT-0000267,TKT-00026,2026-02-06T13:41:09,customer_resolution_accepted,customer,CUST-002,""
EVT-0000268,TKT-00026,2026-02-06T15:18:36,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000269,TKT-00027,2026-03-25T01:38:00,ticket_submitted,customer,CUST-018,channel=portal
EVT-0000270,TKT-00027,2026-03-25T04:38:12,ticket_triaged,it_team,IT-004,category=password_reset; priority=low
EVT-0000271,TKT-00027,2026-03-25T06:21:59,faq_checked,it_team,IT-004,match=True; confidence=0.73
EVT-0000272,TKT-00027,2026-03-25T06:45:39,faq_response_drafted,it_team,IT-004,""
EVT-0000273,TKT-00027,2026-03-25T07:29:29,faq_response_sent,it_team,IT-004,""
EVT-0000274,TKT-00027,2026-03-27T04:39:25,customer_resolution_accepted,customer,CUST-018,""
EVT-0000275,TKT-00027,2026-03-27T05:55:17,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0000276,TKT-00028,2026-03-03T17:17:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0000277,TKT-00028,2026-03-03T22:04:46,ticket_triaged,it_team,IT-008,category=security_request; priority=high
EVT-0000278,TKT-00028,2026-03-03T22:22:17,faq_checked,it_team,IT-008,match=False; confidence=0.23
EVT-0000279,TKT-00028,2026-03-03T23:29:28,ticket_escalated,it_team,IT-008,to specialist SP-002; missing_info=False
EVT-0000280,TKT-00028,2026-03-04T03:21:27,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000281,TKT-00028,2026-03-06T01:46:49,specialist_solution_created,it_specialist,SP-002,root_cause=Manual access review required for sensitive role
EVT-0000282,TKT-00028,2026-03-06T02:12:26,specialist_response_drafted,it_team,IT-008,""
EVT-0000283,TKT-00028,2026-03-06T02:30:30,specialist_response_sent,it_team,IT-008,""
EVT-0000284,TKT-00028,2026-03-06T22:26:15,customer_resolution_accepted,customer,CUST-002,""
EVT-0000285,TKT-00028,2026-03-06T23:15:16,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000286,TKT-00029,2026-03-19T18:07:00,ticket_submitted,customer,CUST-014,channel=portal
EVT-0000287,TKT-00029,2026-03-19T19:39:38,ticket_triaged,it_team,IT-001,category=email_calendar; priority=urgent
EVT-0000288,TKT-00029,2026-03-19T21:26:23,faq_checked,it_team,IT-001,match=False; confidence=0.09
EVT-0000289,TKT-00029,2026-03-19T22:18:28,ticket_escalated,it_team,IT-001,to specialist SP-006; missing_info=False
EVT-0000290,TKT-00029,2026-03-20T01:52:10,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000291,TKT-00029,2026-03-20T02:26:54,specialist_solution_created,it_specialist,SP-006,root_cause=Stale OAuth token in calendar provider
EVT-0000292,TKT-00029,2026-03-20T03:51:42,specialist_response_drafted,it_team,IT-001,""
EVT-0000293,TKT-00029,2026-03-20T04:36:23,specialist_response_sent,it_team,IT-001,""
EVT-0000294,TKT-00029,2026-03-22T00:29:49,customer_resolution_accepted,customer,CUST-014,""
EVT-0000295,TKT-00029,2026-03-22T01:59:59,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0000296,TKT-00030,2026-02-12T17:57:00,ticket_submitted,customer,CUST-005,channel=portal
EVT-0000297,TKT-00030,2026-02-12T19:25:14,ticket_triaged,it_team,IT-004,category=email_calendar; priority=medium
EVT-0000298,TKT-00030,2026-02-12T21:09:39,faq_checked,it_team,IT-004,match=True; confidence=0.66
EVT-0000299,TKT-00030,2026-02-12T21:57:48,faq_response_drafted,it_team,IT-004,""
EVT-0000300,TKT-00030,2026-02-12T22:25:17,faq_response_sent,it_team,IT-004,""
EVT-0000301,TKT-00030,2026-02-13T05:51:50,customer_resolution_rejected,customer,CUST-005,Solution applied but symptom persists
EVT-0000302,TKT-00030,2026-02-13T06:46:31,rejection_verified,it_team,IT-004,""
EVT-0000303,TKT-00030,2026-02-13T10:58:58,ticket_closed,it_team,IT-004,closed_unresolved_no_reopen
EVT-0000304,TKT-00031,2026-02-02T06:55:00,ticket_submitted,customer,CUST-010,channel=phone
EVT-0000305,TKT-00031,2026-02-02T11:59:12,ticket_triaged,it_team,IT-003,category=email_calendar; priority=medium
EVT-0000306,TKT-00031,2026-02-02T13:41:25,faq_checked,it_team,IT-003,match=True; confidence=0.84
EVT-0000307,TKT-00031,2026-02-02T13:55:14,ticket_escalated,it_team,IT-003,to specialist SP-002; missing_info=False
EVT-0000308,TKT-00031,2026-02-02T18:22:26,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000309,TKT-00031,2026-02-02T21:15:58,specialist_solution_created,it_specialist,SP-002,root_cause=Stale OAuth token in calendar provider
EVT-0000310,TKT-00031,2026-02-02T21:45:22,specialist_response_drafted,it_team,IT-003,""
EVT-0000311,TKT-00031,2026-02-02T22:18:11,specialist_response_sent,it_team,IT-003,""
EVT-0000312,TKT-00031,2026-02-04T02:36:48,customer_resolution_accepted,customer,CUST-010,""
EVT-0000313,TKT-00031,2026-02-04T03:03:40,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000314,TKT-00032,2026-03-26T12:25:00,ticket_submitted,customer,CUST-013,channel=portal
EVT-0000315,TKT-00032,2026-03-26T13:15:34,ticket_triaged,it_team,IT-002,category=password_reset; priority=medium
EVT-0000316,TKT-00032,2026-03-26T13:33:05,faq_checked,it_team,IT-002,match=True; confidence=0.78
EVT-0000317,TKT-00032,2026-03-26T13:40:06,faq_response_drafted,it_team,IT-002,""
EVT-0000318,TKT-00032,2026-03-26T13:45:19,faq_response_sent,it_team,IT-002,""
EVT-0000319,TKT-00032,2026-03-28T23:33:40,customer_resolution_accepted,customer,CUST-013,""
EVT-0000320,TKT-00032,2026-03-29T00:57:01,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0000321,TKT-00033,2026-03-22T15:41:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0000322,TKT-00033,2026-03-22T21:15:23,ticket_triaged,it_team,IT-008,category=password_reset; priority=medium
EVT-0000323,TKT-00033,2026-03-22T23:05:34,faq_checked,it_team,IT-008,match=True; confidence=0.86
EVT-0000324,TKT-00033,2026-03-23T00:19:10,faq_response_drafted,it_team,IT-008,""
EVT-0000325,TKT-00033,2026-03-23T00:50:08,faq_response_sent,it_team,IT-008,""
EVT-0000326,TKT-00033,2026-03-24T10:34:21,customer_resolution_accepted,customer,CUST-002,""
EVT-0000327,TKT-00033,2026-03-24T12:05:13,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000328,TKT-00034,2026-01-21T09:40:00,ticket_submitted,customer,CUST-005,channel=email
EVT-0000329,TKT-00034,2026-01-21T13:58:06,ticket_triaged,it_team,IT-007,category=login_access; priority=medium
EVT-0000330,TKT-00034,2026-01-21T15:49:54,faq_checked,it_team,IT-007,match=False; confidence=0.23
EVT-0000331,TKT-00034,2026-01-21T16:30:32,ticket_escalated,it_team,IT-007,to specialist SP-006; missing_info=True
EVT-0000332,TKT-00034,2026-01-21T17:58:59,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000333,TKT-00034,2026-01-21T20:21:26,specialist_solution_created,it_specialist,SP-006,root_cause=Permission cache out of sync between SSO and target system
EVT-0000334,TKT-00034,2026-01-21T21:15:54,specialist_response_drafted,it_team,IT-007,""
EVT-0000335,TKT-00034,2026-01-21T21:28:25,specialist_response_sent,it_team,IT-007,""
EVT-0000336,TKT-00034,2026-01-22T22:25:27,customer_resolution_accepted,customer,CUST-005,""
EVT-0000337,TKT-00034,2026-01-23T00:20:27,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0000338,TKT-00035,2026-03-14T14:17:00,ticket_submitted,customer,CUST-008,channel=portal
EVT-0000339,TKT-00035,2026-03-14T19:50:22,ticket_triaged,it_team,IT-006,category=billing_account; priority=medium
EVT-0000340,TKT-00035,2026-03-14T20:22:13,faq_checked,it_team,IT-006,match=False; confidence=0.06
EVT-0000341,TKT-00035,2026-03-14T20:51:39,ticket_escalated,it_team,IT-006,to specialist SP-010; missing_info=False
EVT-0000342,TKT-00035,2026-03-15T01:33:32,specialist_investigation_started,it_specialist,SP-010,""
EVT-0000343,TKT-00035,2026-03-15T15:20:45,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0000344,TKT-00035,2026-03-15T15:30:14,specialist_response_drafted,it_team,IT-006,""
EVT-0000345,TKT-00035,2026-03-15T15:36:52,specialist_response_sent,it_team,IT-006,""
EVT-0000346,TKT-00035,2026-03-17T00:00:07,customer_resolution_accepted,customer,CUST-008,""
EVT-0000347,TKT-00035,2026-03-17T01:18:15,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0000348,TKT-00036,2026-02-12T06:14:00,ticket_submitted,customer,CUST-001,channel=portal
EVT-0000349,TKT-00036,2026-02-12T09:19:12,ticket_triaged,it_team,IT-007,category=email_calendar; priority=low
EVT-0000350,TKT-00036,2026-02-12T09:53:12,faq_checked,it_team,IT-007,match=False; confidence=0.41
EVT-0000351,TKT-00036,2026-02-12T10:02:59,ticket_escalated,it_team,IT-007,to specialist SP-006; missing_info=False
EVT-0000352,TKT-00036,2026-02-12T13:28:20,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000353,TKT-00036,2026-02-12T21:39:51,specialist_solution_created,it_specialist,SP-006,root_cause=Stale OAuth token in calendar provider
EVT-0000354,TKT-00036,2026-02-12T22:46:32,specialist_response_drafted,it_team,IT-007,""
EVT-0000355,TKT-00036,2026-02-12T23:23:01,specialist_response_sent,it_team,IT-007,""
EVT-0000356,TKT-00036,2026-02-14T14:07:18,customer_resolution_accepted,customer,CUST-001,""
EVT-0000357,TKT-00036,2026-02-14T14:29:25,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0000358,TKT-00037,2026-02-15T17:56:00,ticket_submitted,customer,CUST-010,channel=email
EVT-0000359,TKT-00037,2026-02-15T21:07:30,ticket_triaged,it_team,IT-007,category=billing_account; priority=medium
EVT-0000360,TKT-00037,2026-02-15T21:38:34,faq_checked,it_team,IT-007,match=False; confidence=0.17
EVT-0000361,TKT-00037,2026-02-15T21:48:13,ticket_escalated,it_team,IT-007,to specialist SP-010; missing_info=False
EVT-0000362,TKT-00037,2026-02-16T00:18:21,specialist_investigation_started,it_specialist,SP-010,""
EVT-0000363,TKT-00037,2026-02-16T14:39:36,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0000364,TKT-00037,2026-02-16T15:01:52,specialist_response_drafted,it_team,IT-007,""
EVT-0000365,TKT-00037,2026-02-16T15:19:33,specialist_response_sent,it_team,IT-007,""
EVT-0000366,TKT-00037,2026-02-17T03:55:37,customer_resolution_accepted,customer,CUST-010,""
EVT-0000367,TKT-00037,2026-02-17T05:06:53,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0000368,TKT-00038,2026-02-26T08:06:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0000369,TKT-00038,2026-02-26T10:45:29,ticket_triaged,it_team,IT-003,category=password_reset; priority=high
EVT-0000370,TKT-00038,2026-02-26T10:56:29,faq_checked,it_team,IT-003,match=True; confidence=0.84
EVT-0000371,TKT-00038,2026-02-26T11:44:42,ticket_escalated,it_team,IT-003,to specialist SP-006; missing_info=False
EVT-0000372,TKT-00038,2026-02-26T12:58:05,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000373,TKT-00038,2026-02-26T14:08:18,specialist_solution_created,it_specialist,SP-006,root_cause=Edge-case in privileged-account reset workflow
EVT-0000374,TKT-00038,2026-02-26T14:33:42,specialist_response_drafted,it_team,IT-003,""
EVT-0000375,TKT-00038,2026-02-26T14:39:36,specialist_response_sent,it_team,IT-003,""
EVT-0000376,TKT-00038,2026-02-27T22:23:39,customer_resolution_accepted,customer,CUST-006,""
EVT-0000377,TKT-00038,2026-02-27T22:37:14,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000378,TKT-00039,2026-02-03T10:52:00,ticket_submitted,customer,CUST-008,channel=email
EVT-0000379,TKT-00039,2026-02-03T14:02:08,ticket_triaged,it_team,IT-008,category=email_calendar; priority=medium
EVT-0000380,TKT-00039,2026-02-03T15:36:50,faq_checked,it_team,IT-008,match=True; confidence=0.66
EVT-0000381,TKT-00039,2026-02-03T16:23:20,faq_response_drafted,it_team,IT-008,""
EVT-0000382,TKT-00039,2026-02-03T16:35:09,faq_response_sent,it_team,IT-008,""
EVT-0000383,TKT-00039,2026-02-04T13:48:12,customer_resolution_accepted,customer,CUST-008,""
EVT-0000384,TKT-00039,2026-02-04T15:15:18,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000385,TKT-00040,2026-02-26T09:09:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0000386,TKT-00040,2026-02-26T10:27:20,ticket_triaged,it_team,IT-004,category=other; priority=high
EVT-0000387,TKT-00040,2026-02-26T11:22:24,faq_checked,it_team,IT-004,match=False; confidence=0.31
EVT-0000388,TKT-00040,2026-02-26T12:04:41,ticket_escalated,it_team,IT-004,to specialist SP-008; missing_info=False
EVT-0000389,TKT-00040,2026-02-26T14:11:42,specialist_investigation_started,it_specialist,SP-008,""
EVT-0000390,TKT-00040,2026-02-28T23:56:24,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0000391,TKT-00040,2026-03-01T01:22:34,specialist_response_drafted,it_team,IT-004,""
EVT-0000392,TKT-00040,2026-03-01T01:53:32,specialist_response_sent,it_team,IT-004,""
EVT-0000393,TKT-00040,2026-03-03T07:09:56,customer_resolution_accepted,customer,CUST-006,""
EVT-0000394,TKT-00040,2026-03-03T09:04:48,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0000395,TKT-00041,2026-02-08T20:20:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0000396,TKT-00041,2026-02-08T23:31:58,ticket_triaged,it_team,IT-003,category=network_connectivity; priority=urgent
EVT-0000397,TKT-00041,2026-02-09T00:10:27,faq_checked,it_team,IT-003,match=False; confidence=0.22
EVT-0000398,TKT-00041,2026-02-09T01:37:02,ticket_escalated,it_team,IT-003,to specialist SP-004; missing_info=False
EVT-0000399,TKT-00041,2026-02-09T03:52:25,specialist_investigation_started,it_specialist,SP-004,""
EVT-0000400,TKT-00041,2026-02-09T10:12:20,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0000401,TKT-00041,2026-02-09T11:16:14,specialist_response_drafted,it_team,IT-003,""
EVT-0000402,TKT-00041,2026-02-09T11:24:51,specialist_response_sent,it_team,IT-003,""
EVT-0000403,TKT-00041,2026-02-10T19:09:25,customer_resolution_accepted,customer,CUST-006,""
EVT-0000404,TKT-00041,2026-02-10T19:38:02,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000405,TKT-00042,2026-02-01T01:10:00,ticket_submitted,customer,CUST-004,channel=email
EVT-0000406,TKT-00042,2026-02-01T06:29:55,ticket_triaged,it_team,IT-008,category=security_request; priority=high
EVT-0000407,TKT-00042,2026-02-01T07:52:02,faq_checked,it_team,IT-008,match=False; confidence=0.05
EVT-0000408,TKT-00042,2026-02-01T08:29:52,ticket_escalated,it_team,IT-008,to specialist SP-006; missing_info=False
EVT-0000409,TKT-00042,2026-02-01T10:39:33,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000410,TKT-00042,2026-02-03T09:56:03,specialist_solution_created,it_specialist,SP-006,root_cause=Manual access review required for sensitive role
EVT-0000411,TKT-00042,2026-02-03T11:11:03,specialist_response_drafted,it_team,IT-008,""
EVT-0000412,TKT-00042,2026-02-03T11:30:24,specialist_response_sent,it_team,IT-008,""
EVT-0000413,TKT-00042,2026-02-04T11:38:48,customer_resolution_accepted,customer,CUST-004,""
EVT-0000414,TKT-00042,2026-02-04T12:37:12,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000415,TKT-00043,2026-01-16T07:24:00,ticket_submitted,customer,CUST-014,channel=portal
EVT-0000416,TKT-00043,2026-01-16T12:58:33,ticket_triaged,it_team,IT-006,category=email_calendar; priority=high
EVT-0000417,TKT-00043,2026-01-16T13:07:47,faq_checked,it_team,IT-006,match=True; confidence=0.85
EVT-0000418,TKT-00043,2026-01-16T14:28:20,faq_response_drafted,it_team,IT-006,""
EVT-0000419,TKT-00043,2026-01-16T15:02:53,faq_response_sent,it_team,IT-006,""
EVT-0000420,TKT-00043,2026-01-19T02:04:22,customer_resolution_accepted,customer,CUST-014,""
EVT-0000421,TKT-00043,2026-01-19T03:34:23,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0000422,TKT-00044,2026-03-20T06:50:00,ticket_submitted,customer,CUST-011,channel=email
EVT-0000423,TKT-00044,2026-03-20T09:22:12,ticket_triaged,it_team,IT-008,category=email_calendar; priority=medium
EVT-0000424,TKT-00044,2026-03-20T09:51:49,faq_checked,it_team,IT-008,match=True; confidence=0.84
EVT-0000425,TKT-00044,2026-03-20T11:17:34,faq_response_drafted,it_team,IT-008,""
EVT-0000426,TKT-00044,2026-03-20T12:01:52,faq_response_sent,it_team,IT-008,""
EVT-0000427,TKT-00044,2026-03-21T15:29:09,customer_resolution_accepted,customer,CUST-011,""
EVT-0000428,TKT-00044,2026-03-21T17:28:35,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000429,TKT-00045,2026-02-05T20:05:00,ticket_submitted,customer,CUST-013,channel=portal
EVT-0000430,TKT-00045,2026-02-05T22:43:48,ticket_triaged,it_team,IT-003,category=security_request; priority=medium
EVT-0000431,TKT-00045,2026-02-05T23:16:23,faq_checked,it_team,IT-003,match=True; confidence=0.93
EVT-0000432,TKT-00045,2026-02-05T23:30:56,ticket_escalated,it_team,IT-003,to specialist SP-006; missing_info=False
EVT-0000433,TKT-00045,2026-02-06T03:21:27,specialist_investigation_started,it_specialist,SP-006,""
EVT-0000434,TKT-00045,2026-02-08T01:48:28,specialist_solution_created,it_specialist,SP-006,root_cause=Manual access review required for sensitive role
EVT-0000435,TKT-00045,2026-02-08T02:38:23,specialist_response_drafted,it_team,IT-003,""
EVT-0000436,TKT-00045,2026-02-08T03:21:45,specialist_response_sent,it_team,IT-003,""
EVT-0000437,TKT-00045,2026-02-09T07:10:39,customer_resolution_accepted,customer,CUST-013,""
EVT-0000438,TKT-00045,2026-02-09T08:37:10,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000439,TKT-00046,2026-02-03T01:03:00,ticket_submitted,customer,CUST-003,channel=portal
EVT-0000440,TKT-00046,2026-02-03T03:14:50,ticket_triaged,it_team,IT-001,category=login_access; priority=medium
EVT-0000441,TKT-00046,2026-02-03T03:58:32,faq_checked,it_team,IT-001,match=False; confidence=0.13
EVT-0000442,TKT-00046,2026-02-03T05:22:15,ticket_escalated,it_team,IT-001,to specialist SP-002; missing_info=False
EVT-0000443,TKT-00046,2026-02-03T06:35:20,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000444,TKT-00046,2026-02-03T08:53:25,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0000445,TKT-00046,2026-02-03T09:23:34,specialist_response_drafted,it_team,IT-001,""
EVT-0000446,TKT-00046,2026-02-03T09:55:20,specialist_response_sent,it_team,IT-001,""
EVT-0000447,TKT-00046,2026-02-03T23:05:52,customer_resolution_accepted,customer,CUST-003,""
EVT-0000448,TKT-00046,2026-02-04T00:09:57,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0000449,TKT-00047,2026-03-22T21:35:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0000450,TKT-00047,2026-03-23T00:37:10,ticket_triaged,it_team,IT-003,category=other; priority=medium
EVT-0000451,TKT-00047,2026-03-23T01:54:11,faq_checked,it_team,IT-003,match=False; confidence=0.33
EVT-0000452,TKT-00047,2026-03-23T02:50:26,ticket_escalated,it_team,IT-003,to specialist SP-008; missing_info=False
EVT-0000453,TKT-00047,2026-03-23T07:07:27,specialist_investigation_started,it_specialist,SP-008,""
